CodPedido,DtPedido,CodFilial,CodProduto,Qtd,VlUnit
1833,1605642378,5,189,2,79.93
2275,1605642820,10,227,10,15.67
1590,1605642135,1,269,9,17.73
2341,1605642886,9,269,7,17.73
1914,1605642459,5,156,7,9.82
2429,1605642974,10,258,9,36.18
1345,1605641890,5,280,2,21.88
1356,1605641901,12,184,4,31.62
1050,1605641595,4,165,5,23.11
630,1605641175,8,230,13,39.81
2116,1605642661,15,277,5,15.46
1087,1605641632,15,265,12,62.12
961,1605641506,5,255,8,80.29
1872,1605642417,5,242,1,10.0
2278,1605642823,13,282,14,53.2
553,1605641098,2,117,8,88.55
1386,1605641931,11,216,7,72.09
2205,1605642750,9,269,3,17.73
873,1605641418,2,223,15,34.09
1928,1605642473,6,209,9,63.47
2212,1605642757,12,203,5,72.99
1830,1605642375,2,150,14,29.78
985,1605641530,2,116,11,2.73
827,1605641372,8,102,13,84.99
1394,1605641939,10,224,5,67.37
2246,1605642791,5,260,10,86.56
1133,1605641678,14,147,3,41.32
1917,1605642462,5,106,8,86.85
761,1605641306,5,163,2,87.92
2308,1605642853,1,260,7,86.56
1173,1605641718,9,225,8,96.16
2043,1605642588,6,165,3,23.11
1391,1605641936,12,161,10,64.81
1742,1605642287,13,213,7,4.76
2069,1605642614,11,150,3,29.78
2146,1605642691,14,246,13,92.86
546,1605641091,3,296,1,3.17
2330,1605642875,11,111,9,94.61
2076,1605642621,7,294,8,38.03
1904,1605642449,10,230,7,39.81
2120,1605642665,12,243,5,51.68
732,1605641277,13,181,8,97.52
1960,1605642505,4,196,4,46.36
1198,1605641743,6,241,12,13.68
2051,1605642596,9,257,11,54.3
552,1605641097,11,178,12,62.8
1227,1605641772,11,224,13,67.37
1387,1605641932,14,104,10,33.21
2221,1605642766,3,239,15,32.92
833,1605641378,11,244,13,10.88
919,1605641464,5,142,12,2.58
2132,1605642677,11,272,5,41.79
1105,1605641650,11,299,5,67.38
2143,1605642688,10,153,11,45.14
1409,1605641954,5,191,5,59.04
1219,1605641764,4,239,1,32.92
1078,1605641623,15,161,4,64.81
1577,1605642122,6,178,7,62.8
2019,1605642564,11,217,10,52.3
989,1605641534,3,161,7,64.81
894,1605641439,6,242,14,10.0
1153,1605641698,6,272,4,41.79
1287,1605641832,13,161,1,64.81
1089,1605641634,11,211,4,24.33
573,1605641118,10,196,9,46.36
916,1605641461,5,268,13,71.52
2464,1605643009,1,178,5,62.8
747,1605641292,15,119,4,10.54
1285,1605641830,10,276,10,52.66
880,1605641425,2,263,4,65.15
1477,1605642022,9,150,9,29.78
1782,1605642327,13,114,4,35.49
1738,1605642283,2,149,9,95.25
1907,1605642452,4,182,1,85.74
523,1605641068,5,131,13,69.74
2183,1605642728,13,108,7,38.61
1962,1605642507,13,233,7,78.18
1870,1605642415,15,156,2,9.82
1737,1605642282,4,210,15,9.34
2196,1605642741,5,273,10,20.87
1863,1605642408,8,173,1,76.27
1510,1605642055,1,133,8,50.47
668,1605641213,14,108,2,38.61
1278,1605641823,7,242,8,10.0
1884,1605642429,7,154,7,98.64
1695,1605642240,12,190,5,21.46
1770,1605642315,7,174,12,23.86
666,1605641211,11,249,14,83.81
2304,1605642849,8,190,7,21.46
1120,1605641665,9,241,2,13.68
2485,1605643030,8,166,9,39.75
671,1605641216,13,183,3,15.29
1679,1605642224,6,109,15,31.19
2434,1605642979,11,249,6,83.81
1751,1605642296,6,105,10,26.88
1774,1605642319,12,176,1,24.68
2276,1605642821,6,115,2,93.41
2373,1605642918,12,182,6,85.74
2222,1605642767,6,218,13,54.56
2115,1605642660,8,117,15,88.55
839,1605641384,10,158,14,24.66
1167,1605641712,13,139,10,19.72
554,1605641099,14,286,8,61.54
1191,1605641736,4,111,1,94.61
2116,1605642661,15,178,14,62.8
1512,1605642057,14,296,14,3.17
2104,1605642649,11,120,14,89.62
1073,1605641618,8,136,10,94.76
1095,1605641640,12,190,8,21.46
1716,1605642261,3,280,3,21.88
536,1605641081,1,109,13,31.19
1035,1605641580,2,187,6,84.99
1911,1605642456,8,244,5,10.88
667,1605641212,11,150,5,29.78
1843,1605642388,11,209,13,63.47
1992,1605642537,11,249,2,83.81
1001,1605641546,3,204,9,11.11
656,1605641201,15,189,13,79.93
1189,1605641734,1,227,12,15.67
1580,1605642125,5,298,10,45.45
2026,1605642571,9,239,12,32.92
1591,1605642136,5,202,3,24.97
2135,1605642680,9,156,9,9.82
1049,1605641594,7,240,4,57.45
1824,1605642369,15,242,12,10.0
983,1605641528,4,191,4,59.04
2209,1605642754,13,195,10,88.73
2289,1605642834,14,143,3,83.5
802,1605641347,14,271,12,59.96
1533,1605642078,12,134,12,34.46
1376,1605641921,8,170,13,54.75
1691,1605642236,11,292,3,63.87
1603,1605642148,1,288,11,72.31
1896,1605642441,14,207,2,62.27
2198,1605642743,12,227,8,15.67
1162,1605641707,8,244,5,10.88
2024,1605642569,1,262,15,29.18
2423,1605642968,3,136,2,94.76
871,1605641416,7,134,6,34.46
933,1605641478,13,237,13,86.31
1767,1605642312,11,259,11,14.61
1263,1605641808,4,226,9,86.01
704,1605641249,4,207,14,62.27
1924,1605642469,14,238,14,32.07
2204,1605642749,13,274,12,89.96
877,1605641422,14,269,15,17.73
764,1605641309,5,128,7,21.96
1114,1605641659,2,208,6,76.42
1943,1605642488,12,220,10,29.6
1712,1605642257,3,152,2,22.29
1873,1605642418,13,113,1,83.21
2128,1605642673,13,259,11,14.61
954,1605641499,2,233,11,78.18
1275,1605641820,9,168,7,90.76
2016,1605642561,6,269,5,17.73
2313,1605642858,3,244,6,10.88
853,1605641398,12,250,11,90.93
2151,1605642696,10,188,1,6.32
534,1605641079,3,135,14,98.05
2286,1605642831,3,203,10,72.99
2242,1605642787,7,225,8,96.16
1807,1605642352,9,204,13,11.11
1300,1605641845,12,162,11,87.37
1772,1605642317,3,265,1,62.12
1685,1605642230,4,179,6,10.86
2302,1605642847,10,298,3,45.45
1126,1605641671,14,172,5,50.62
2113,1605642658,9,272,4,41.79
1685,1605642230,4,295,4,12.24
2363,1605642908,10,218,5,54.56
2088,1605642633,3,134,12,34.46
1713,1605642258,1,102,5,84.99
2248,1605642793,4,193,13,65.11
2048,1605642593,11,176,4,24.68
1646,1605642191,1,173,7,76.27
1332,1605641877,4,263,4,65.15
1721,1605642266,15,151,12,09.05
1580,1605642125,5,171,10,52.21
2161,1605642706,15,109,15,31.19
848,1605641393,2,105,3,26.88
1209,1605641754,15,146,1,41.88
586,1605641131,3,116,4,2.73
975,1605641520,13,138,14,2.22
1929,1605642474,8,195,13,88.73
1032,1605641577,8,263,6,65.15
1179,1605641724,12,289,7,50.69
1272,1605641817,1,216,3,72.09
2077,1605642622,9,122,13,7.66
1464,1605642009,4,150,9,29.78
2395,1605642940,7,262,8,29.18
1257,1605641802,4,108,8,38.61
1532,1605642077,5,135,3,98.05
1610,1605642155,4,151,2,09.05
1479,1605642024,5,107,9,94.07
2078,1605642623,13,296,14,3.17
1228,1605641773,3,226,2,86.01
1373,1605641918,10,121,13,76.12
2272,1605642817,2,160,4,96.85
2041,1605642586,4,243,14,51.68
864,1605641409,10,126,5,36.93
1482,1605642027,2,146,6,41.88
2461,1605643006,14,117,2,88.55
2366,1605642911,3,286,5,61.54
2367,1605642912,14,271,4,59.96
2097,1605642642,14,176,7,24.68
946,1605641491,9,285,5,68.29
2253,1605642798,14,180,3,40.91
2342,1605642887,9,237,4,86.31
2058,1605642603,7,196,6,46.36
2369,1605642914,5,271,4,59.96
865,1605641410,14,167,11,75.87
1801,1605642346,11,159,12,56.84
2045,1605642590,8,144,9,80.35
1484,1605642029,7,112,9,83.76
590,1605641135,10,215,13,10.14
802,1605641347,14,294,2,38.03
1801,1605642346,11,247,11,82.97
855,1605641400,13,225,13,96.16
1434,1605641979,12,291,5,77.41
1067,1605641612,14,226,10,86.01
1621,1605642166,9,262,13,29.18
1781,1605642326,1,260,4,86.56
1854,1605642399,8,158,2,24.66
1530,1605642075,15,140,5,13.47
2088,1605642633,3,229,2,57.2
1784,1605642329,10,151,9,09.05
2428,1605642973,12,135,5,98.05
1920,1605642465,15,248,5,47.43
2088,1605642633,3,143,13,83.5
1727,1605642272,3,160,6,96.85
1592,1605642137,1,170,15,54.75
1657,1605642202,11,169,10,15.28
1732,1605642277,7,250,5,90.93
1206,1605641751,2,207,2,62.27
967,1605641512,5,119,4,10.54
548,1605641093,12,208,11,76.42
1567,1605642112,4,130,6,80.29
572,1605641117,6,145,6,48.42
802,1605641347,14,175,1,25.09
1970,1605642515,11,201,8,56.63
2097,1605642642,14,186,9,26.28
1136,1605641681,11,129,5,8.44
1290,1605641835,6,209,13,63.47
572,1605641117,6,109,6,31.19
824,1605641369,9,167,15,75.87
1265,1605641810,10,187,10,84.99
952,1605641497,15,132,2,26.36
2392,1605642937,13,250,7,90.93
1996,1605642541,4,187,11,84.99
2256,1605642801,5,258,8,36.18
1718,1605642263,13,154,2,98.64
1149,1605641694,1,211,8,24.33
956,1605641501,10,276,12,52.66
905,1605641450,8,174,15,23.86
1382,1605641927,13,124,15,59.16
569,1605641114,9,200,3,26.98
1779,1605642324,14,168,15,90.76
1913,1605642458,15,169,2,15.28
575,1605641120,14,180,8,40.91
1293,1605641838,14,111,7,94.61
2205,1605642750,9,271,5,59.96
621,1605641166,12,103,8,10.67
2276,1605642821,6,165,3,23.11
1470,1605642015,12,108,12,38.61
1104,1605641649,4,273,12,20.87
1805,1605642350,15,196,5,46.36
1069,1605641614,11,188,4,6.32
1371,1605641916,1,246,14,92.86
2363,1605642908,10,244,14,10.88
1162,1605641707,8,133,10,50.47
545,1605641090,5,273,4,20.87
2257,1605642802,4,176,5,24.68
2237,1605642782,9,255,5,80.29
1829,1605642374,15,299,15,67.38
2300,1605642845,7,117,7,88.55
2453,1605642998,4,104,8,33.21
1590,1605642135,1,127,3,47.03
1170,1605641715,10,240,6,57.45
2314,1605642859,1,253,5,81.59
1373,1605641918,10,161,10,64.81
2291,1605642836,1,215,6,10.14
1074,1605641619,6,171,13,52.21
1991,1605642536,8,193,8,65.11
1304,1605641849,12,151,2,09.05
815,1605641360,7,192,9,63.48
2480,1605643025,10,120,5,89.62
2382,1605642927,7,108,9,38.61
829,1605641374,15,223,9,34.09
1764,1605642309,2,207,2,62.27
1818,1605642363,9,229,2,57.2
1612,1605642157,2,191,11,59.04
855,1605641400,13,176,3,24.68
1504,1605642049,4,201,10,56.63
1347,1605641892,1,162,10,87.37
1675,1605642220,4,287,8,25.14
659,1605641204,10,194,4,54.61
1044,1605641589,13,185,1,25.05
894,1605641439,6,153,11,45.14
1288,1605641833,8,249,4,83.81
1410,1605641955,15,299,10,67.38
529,1605641074,13,138,13,2.22
1698,1605642243,15,256,1,88.88
2191,1605642736,14,188,14,6.32
611,1605641156,8,178,15,62.8
1723,1605642268,13,198,8,1.21
691,1605641236,10,123,11,53.83
2115,1605642660,8,246,3,92.86
1801,1605642346,11,295,4,12.24
1501,1605642046,14,252,11,86.99
794,1605641339,10,183,3,15.29
722,1605641267,10,214,7,98.17
2222,1605642767,6,160,5,96.85
1250,1605641795,1,286,4,61.54
1126,1605641671,14,169,4,15.28
1198,1605641743,6,295,10,12.24
1495,1605642040,4,297,1,99.83
1100,1605641645,2,261,14,57.78
1169,1605641714,8,278,14,14.19
2048,1605642593,11,255,4,80.29
1033,1605641578,14,184,2,31.62
936,1605641481,13,199,10,90.9
663,1605641208,15,236,6,4.15
566,1605641111,15,281,6,98.13
980,1605641525,14,221,5,82.37
2066,1605642611,12,293,3,41.14
2313,1605642858,3,256,14,88.88
1302,1605641847,2,209,5,63.47
2151,1605642696,10,143,6,83.5
2464,1605643009,1,127,10,47.03
1002,1605641547,12,127,15,47.03
1358,1605641903,1,193,9,65.11
935,1605641480,7,115,4,93.41
893,1605641438,12,157,3,11.97
1476,1605642021,11,110,3,37.72
926,1605641471,13,242,7,10.0
2067,1605642612,12,107,7,94.07
585,1605641130,2,191,1,59.04
1275,1605641820,9,292,4,63.87
1794,1605642339,9,251,15,46.53
1341,1605641886,6,176,1,24.68
1557,1605642102,6,120,5,89.62
1565,1605642110,15,130,3,80.29
583,1605641128,14,194,15,54.61
765,1605641310,13,103,9,10.67
2357,1605642902,1,145,15,48.42
1759,1605642304,8,287,9,25.14
1365,1605641910,5,266,13,36.33
1108,1605641653,14,293,14,41.14
2234,1605642779,9,154,8,98.64
1320,1605641865,15,131,3,69.74
2094,1605642639,8,215,5,10.14
1465,1605642010,5,238,14,32.07
833,1605641378,11,218,5,54.56
2178,1605642723,5,170,14,54.75
1889,1605642434,4,213,14,4.76
1133,1605641678,14,281,9,98.13
700,1605641245,14,262,1,29.18
1497,1605642042,9,299,12,67.38
630,1605641175,8,142,2,2.58
2365,1605642910,12,145,15,48.42
555,1605641100,1,207,9,62.27
1934,1605642479,15,154,1,98.64
563,1605641108,14,180,2,40.91
545,1605641090,5,262,5,29.18
1839,1605642384,12,260,11,86.56
1712,1605642257,3,150,9,29.78
1930,1605642475,13,254,10,37.7
770,1605641315,8,145,8,48.42
2024,1605642569,1,200,4,26.98
2030,1605642575,14,251,3,46.53
1682,1605642227,6,153,7,45.14
2395,1605642940,7,108,4,38.61
1555,1605642100,1,296,7,3.17
522,1605641067,9,109,13,31.19
2375,1605642920,12,188,14,6.32
1443,1605641988,13,117,12,88.55
1567,1605642112,4,137,11,95.73
1604,1605642149,13,134,7,34.46
2449,1605642994,5,244,9,10.88
1015,1605641560,3,180,15,40.91
1189,1605641734,1,259,11,14.61
1854,1605642399,8,136,6,94.76
1626,1605642171,13,172,13,50.62
1020,1605641565,4,299,12,67.38
1396,1605641941,7,266,3,36.33
1892,1605642437,9,216,4,72.09
556,1605641101,2,279,5,33.25
2215,1605642760,10,143,3,83.5
1936,1605642481,4,198,10,1.21
663,1605641208,15,153,8,45.14
2409,1605642954,8,145,1,48.42
1441,1605641986,14,203,2,72.99
1078,1605641623,15,177,12,37.02
2127,1605642672,14,143,6,83.5
1069,1605641614,11,211,7,24.33
1335,1605641880,8,276,14,52.66
834,1605641379,12,191,3,59.04
1567,1605642112,4,132,13,26.36
534,1605641079,3,112,6,83.76
1221,1605641766,9,275,7,76.1
965,1605641510,8,192,14,63.48
2074,1605642619,2,132,2,26.36
1071,1605641616,12,240,10,57.45
865,1605641410,14,285,9,68.29
2239,1605642784,2,127,7,47.03
1591,1605642136,5,222,2,51.74
1380,1605641925,12,105,5,26.88
749,1605641294,13,128,3,21.96
502,1605641047,15,103,12,10.67
2030,1605642575,14,171,14,52.21
1026,1605641571,15,251,8,46.53
1871,1605642416,5,138,7,2.22
545,1605641090,5,211,3,24.33
780,1605641325,14,292,8,63.87
1474,1605642019,5,102,13,84.99
2181,1605642726,10,103,7,10.67
859,1605641404,11,287,1,25.14
661,1605641206,3,174,11,23.86
1620,1605642165,6,138,14,2.22
1225,1605641770,6,274,12,89.96
503,1605641048,1,170,11,54.75
1006,1605641551,1,251,13,46.53
1396,1605641941,7,175,12,25.09
2241,1605642786,12,130,7,80.29
2379,1605642924,4,228,10,9.22
2150,1605642695,11,181,13,97.52
650,1605641195,5,156,1,9.82
1167,1605641712,13,107,8,94.07
981,1605641526,2,112,10,83.76
2490,1605643035,14,177,6,37.02
1979,1605642524,3,253,15,81.59
737,1605641282,6,123,7,53.83
2229,1605642774,5,259,9,14.61
2291,1605642836,1,102,5,84.99
2204,1605642749,13,215,9,10.14
969,1605641514,12,270,8,58.67
1325,1605641870,4,123,4,53.83
2250,1605642795,6,143,8,83.5
2373,1605642918,12,236,9,4.15
1286,1605641831,6,243,11,51.68
1397,1605641942,4,176,2,24.68
778,1605641323,4,167,11,75.87
1145,1605641690,6,129,5,8.44
1127,1605641672,13,260,12,86.56
2083,1605642628,6,102,15,84.99
1890,1605642435,1,130,1,80.29
2412,1605642957,6,223,8,34.09
685,1605641230,12,259,15,14.61
1830,1605642375,2,246,4,92.86
1054,1605641599,2,128,1,21.96
2215,1605642760,10,210,10,9.34
1879,1605642424,11,168,13,90.76
591,1605641136,3,270,11,58.67
1152,1605641697,8,204,5,11.11
2273,1605642818,13,170,11,54.75
2341,1605642886,9,151,13,09.05
1569,1605642114,2,191,6,59.04
880,1605641425,2,111,10,94.61
2406,1605642951,2,103,12,10.67
1413,1605641958,11,284,14,13.94
2226,1605642771,5,185,3,25.05
1246,1605641791,4,272,4,41.79
679,1605641224,13,223,15,34.09
2285,1605642830,2,180,9,40.91
941,1605641486,4,154,2,98.64
1434,1605641979,12,160,12,96.85
1259,1605641804,6,217,13,52.3
2173,1605642718,5,162,14,87.37
2201,1605642746,4,218,9,54.56
1339,1605641884,8,256,7,88.88
1874,1605642419,3,279,2,33.25
2066,1605642611,12,227,8,15.67
1217,1605641762,10,287,7,25.14
1426,1605641971,1,195,12,88.73
1113,1605641658,9,250,1,90.93
2467,1605643012,10,167,12,75.87
1436,1605641981,11,295,12,12.24
1732,1605642277,7,262,8,29.18
690,1605641235,5,133,2,50.47
1529,1605642074,2,144,2,80.35
1581,1605642126,13,277,15,15.46
1844,1605642389,13,181,6,97.52
1934,1605642479,15,158,10,24.66
1280,1605641825,4,236,4,4.15
2098,1605642643,10,104,10,33.21
2245,1605642790,7,247,9,82.97
2220,1605642765,8,291,13,77.41
2447,1605642992,1,154,7,98.64
1697,1605642242,11,284,14,13.94
2200,1605642745,2,114,4,35.49
775,1605641320,13,241,10,13.68
1538,1605642083,11,114,14,35.49
1947,1605642492,10,229,14,57.2
1462,1605642007,4,217,3,52.3
671,1605641216,13,154,15,98.64
1698,1605642243,15,177,3,37.02
1607,1605642152,9,146,15,41.88
2320,1605642865,4,179,3,10.86
2085,1605642630,14,100,9,67.36
1989,1605642534,8,133,3,50.47
2281,1605642826,15,271,6,59.96
592,1605641137,13,166,5,39.75
746,1605641291,13,208,15,76.42
2055,1605642600,6,122,5,7.66
1712,1605642257,3,203,9,72.99
938,1605641483,13,141,9,87.55
1758,1605642303,3,112,14,83.76
2092,1605642637,8,141,3,87.55
1295,1605641840,15,182,4,85.74
1215,1605641760,6,266,9,36.33
1024,1605641569,2,212,14,15.56
1350,1605641895,14,289,10,50.69
957,1605641502,8,155,3,72.08
2224,1605642769,12,108,14,38.61
554,1605641099,14,181,9,97.52
1825,1605642370,11,234,15,58.85
2237,1605642782,9,167,2,75.87
792,1605641337,7,149,14,95.25
2120,1605642665,12,263,3,65.15
1257,1605641802,4,123,7,53.83
2272,1605642817,2,130,15,80.29
2211,1605642756,11,191,13,59.04
998,1605641543,14,139,10,19.72
1629,1605642174,3,210,14,9.34
2488,1605643033,1,180,12,40.91
901,1605641446,11,255,1,80.29
2321,1605642866,6,126,3,36.93
2153,1605642698,13,168,15,90.76
1678,1605642223,12,161,14,64.81
1377,1605641922,9,131,8,69.74
1948,1605642493,10,120,2,89.62
739,1605641284,11,186,11,26.28
2360,1605642905,8,135,3,98.05
1847,1605642392,4,234,9,58.85
835,1605641380,15,140,13,13.47
1587,1605642132,1,142,3,2.58
2432,1605642977,13,173,10,76.27
1997,1605642542,7,146,13,41.88
848,1605641393,2,287,9,25.14
1542,1605642087,13,249,9,83.81
2332,1605642877,14,207,2,62.27
1323,1605641868,10,101,1,29.4
676,1605641221,14,108,7,38.61
1324,1605641869,15,129,14,8.44
2012,1605642557,14,223,9,34.09
1228,1605641773,3,235,10,39.59
2181,1605642726,10,261,5,57.78
1243,1605641788,11,125,7,42.99
900,1605641445,11,103,4,10.67
887,1605641432,1,137,3,95.73
2324,1605642869,5,234,12,58.85
1401,1605641946,2,243,4,51.68
538,1605641083,12,293,12,41.14
712,1605641257,9,289,14,50.69
2494,1605643039,8,190,6,21.46
862,1605641407,3,253,12,81.59
2152,1605642697,11,247,5,82.97
760,1605641305,10,201,1,56.63
931,1605641476,13,113,13,83.21
1912,1605642457,4,155,6,72.08
1966,1605642511,9,180,15,40.91
2338,1605642883,2,290,2,1.71
2388,1605642933,5,214,4,98.17
1341,1605641886,6,224,6,67.37
1030,1605641575,12,216,3,72.09
2019,1605642564,11,225,8,96.16
1307,1605641852,5,205,12,61.08
1745,1605642290,7,196,7,46.36
1798,1605642343,10,116,1,2.73
1631,1605642176,14,195,7,88.73
1481,1605642026,1,155,9,72.08
1923,1605642468,2,109,10,31.19
1744,1605642289,4,235,1,39.59
2052,1605642597,2,221,13,82.37
536,1605641081,1,146,11,41.88
1688,1605642233,8,253,12,81.59
1339,1605641884,8,221,13,82.37
1166,1605641711,1,100,14,67.36
1661,1605642206,13,234,12,58.85
1510,1605642055,1,211,8,24.33
1238,1605641783,12,163,4,87.92
1177,1605641722,13,195,2,88.73
1993,1605642538,7,230,13,39.81
1764,1605642309,2,270,15,58.67
1111,1605641656,14,265,1,62.12
1693,1605642238,10,271,8,59.96
1663,1605642208,11,275,10,76.1
1047,1605641592,4,110,1,37.72
685,1605641230,12,271,12,59.96
2418,1605642963,3,277,12,15.46
1539,1605642084,3,216,12,72.09
1555,1605642100,1,273,14,20.87
863,1605641408,6,172,5,50.62
1701,1605642246,15,117,3,88.55
898,1605641443,14,153,5,45.14
2398,1605642943,5,260,8,86.56
2202,1605642747,10,285,7,68.29
1164,1605641709,11,158,12,24.66
1211,1605641756,11,223,2,34.09
1643,1605642188,8,115,2,93.41
902,1605641447,14,274,1,89.96
887,1605641432,1,136,9,94.76
2167,1605642712,9,104,1,33.21
1635,1605642180,5,234,1,58.85
837,1605641382,11,126,12,36.93
1452,1605641997,7,116,9,2.73
2198,1605642743,12,211,14,24.33
1127,1605641672,13,175,12,25.09
808,1605641353,2,228,5,9.22
2227,1605642772,8,133,2,50.47
1185,1605641730,6,297,4,99.83
1680,1605642225,4,200,7,26.98
1452,1605641997,7,251,4,46.53
1732,1605642277,7,154,9,98.64
1095,1605641640,12,224,7,67.37
1071,1605641616,12,170,12,54.75
2299,1605642844,13,164,15,64.75
1892,1605642437,9,224,13,67.37
2263,1605642808,5,232,10,20.3
2266,1605642811,4,110,3,37.72
1425,1605641970,15,168,2,90.76
2245,1605642790,7,220,9,29.6
543,1605641088,5,186,15,26.28
2257,1605642802,4,100,8,67.36
651,1605641196,4,281,13,98.13
2176,1605642721,2,275,12,76.1
1150,1605641695,1,224,10,67.37
2051,1605642596,9,164,10,64.75
1332,1605641877,4,262,11,29.18
596,1605641141,2,254,9,37.7
793,1605641338,5,116,5,2.73
1355,1605641900,4,202,15,24.97
1803,1605642348,12,145,1,48.42
1967,1605642512,13,199,8,90.9
727,1605641272,3,218,2,54.56
2174,1605642719,1,159,3,56.84
535,1605641080,2,143,11,83.5
2469,1605643014,14,152,13,22.29
785,1605641330,3,213,12,4.76
1097,1605641642,7,292,1,63.87
1025,1605641570,7,188,10,6.32
1774,1605642319,12,260,5,86.56
1904,1605642449,10,229,15,57.2
1722,1605642267,8,258,1,36.18
