CodPedido,DtPedido,CodFilial,CodProduto,Qtd,VlUnit
395,1705641219,15,270,12,17.63
409,1705641233,14,294,12,14.84
258,1705641082,2,243,11,27.51
255,1705641079,5,223,8,92.83
330,1705641154,7,169,13,10.11
225,1705641049,4,229,4,54.4
346,1705641170,1,209,10,32.73
271,1705641095,15,119,11,68.37
298,1705641122,12,277,1,79.33
385,1705641209,4,187,6,58.47
397,1705641221,13,107,12,94.96
409,1705641233,14,213,6,99.12
267,1705641091,6,194,15,94.84
269,1705641093,15,293,8,21.49
370,1705641194,3,237,15,27.79
356,1705641180,7,239,14,61.14
231,1705641055,7,266,11,62.93
367,1705641191,8,254,8,9.94
392,1705641216,10,146,14,40.14
272,1705641096,11,159,4,57.29
230,1705641054,13,162,7,68.26
378,1705641202,5,107,14,94.96
339,1705641163,9,131,1,48.12
377,1705641201,1,247,11,83.07
353,1705641177,2,225,10,30.48
363,1705641187,15,159,2,57.29
399,1705641223,9,299,4,74.39
242,1705641066,8,179,3,76.73
386,1705641210,10,210,4,92.41
268,1705641092,12,181,1,60.26
347,1705641171,12,223,8,92.83
362,1705641186,10,167,4,88.11
221,1705641045,13,193,2,16.51
334,1705641158,6,227,2,23.88
253,1705641077,3,208,8,48.64
381,1705641205,6,236,15,99.75
315,1705641139,13,192,9,57.81
343,1705641167,7,222,7,52.18
410,1705641234,14,215,15,39.8
327,1705641151,13,186,1,14.72
358,1705641182,14,146,2,40.14
221,1705641045,13,298,5,20.58
226,1705641050,13,115,4,18.96
279,1705641103,5,229,14,54.4
289,1705641113,11,117,7,71.49
269,1705641093,15,243,5,27.51
243,1705641067,12,116,4,12.08
272,1705641096,11,173,11,23.96
408,1705641232,10,264,10,44.81
355,1705641179,9,253,4,31.54
359,1705641183,5,295,5,24.29
354,1705641178,5,108,13,11.5
400,1705641224,1,145,13,15.03
391,1705641215,11,275,14,68.2
354,1705641178,5,179,2,76.73
358,1705641182,14,252,12,11.98
404,1705641228,5,149,2,77.47
330,1705641154,7,264,6,44.81
343,1705641167,7,157,11,16.61
396,1705641220,13,154,7,99.99
267,1705641091,6,108,8,11.5
334,1705641158,6,274,5,43.45
330,1705641154,7,124,11,72.69
245,1705641069,9,192,6,57.81
266,1705641090,8,244,15,88.19
290,1705641114,15,216,5,17.93
354,1705641178,5,121,4,92.92
258,1705641082,2,129,13,1.88
258,1705641082,2,249,11,99.14
377,1705641201,1,136,8,2.48
256,1705641080,12,140,15,98.17
309,1705641133,2,207,15,43.09
313,1705641137,7,227,11,23.88
294,1705641118,13,299,9,74.39
302,1705641126,6,277,11,79.33
226,1705641050,13,224,13,77.92
253,1705641077,3,239,6,61.14
326,1705641150,2,238,9,40.69
330,1705641154,7,180,15,98.82
387,1705641211,8,269,3,38.28
398,1705641222,8,233,10,18.99
397,1705641221,13,231,1,22.48
244,1705641068,7,104,9,29.3
278,1705641102,13,197,12,99.46
242,1705641066,8,245,13,69.18
402,1705641226,10,290,14,70.85
264,1705641088,15,248,14,19.71
414,1705641238,11,166,10,12.77
232,1705641056,12,255,14,59.6
362,1705641186,10,188,2,31.81
239,1705641063,3,193,2,16.51
346,1705641170,1,129,14,1.88
297,1705641121,4,171,2,2.3
240,1705641064,5,223,5,92.83
231,1705641055,7,283,2,35.18
402,1705641226,10,208,4,48.64
406,1705641230,1,241,6,67.22
315,1705641139,13,194,11,94.84
317,1705641141,11,199,4,62.93
226,1705641050,13,284,15,78.13
368,1705641192,1,122,9,20.53
286,1705641110,14,143,9,21.62
300,1705641124,11,189,9,24.4
374,1705641198,12,290,11,70.85
390,1705641214,3,281,4,22.01
245,1705641069,9,282,4,93.91
403,1705641227,5,216,14,17.93
395,1705641219,15,278,9,60.57
395,1705641219,15,293,14,21.49
367,1705641191,8,105,15,81.99
348,1705641172,13,187,8,58.47
307,1705641131,12,218,10,21.51
323,1705641147,3,298,7,20.58
277,1705641101,13,203,1,4.81
381,1705641205,6,290,2,70.85
266,1705641090,8,298,2,20.58
339,1705641163,9,156,1,24.27
408,1705641232,10,278,4,60.57
338,1705641162,9,275,4,68.2
270,1705641094,1,131,8,48.12
380,1705641204,2,196,7,68.38
331,1705641155,15,174,10,86.49
375,1705641199,5,281,14,22.01
305,1705641129,3,120,14,21.89
406,1705641230,1,131,6,48.12
383,1705641207,13,258,14,59.17
351,1705641175,13,268,3,51.51
298,1705641122,12,292,13,43.16
257,1705641081,1,295,6,24.29
384,1705641208,12,299,2,74.39
262,1705641086,3,237,3,27.79
361,1705641185,12,226,4,92.99
341,1705641165,7,268,6,51.51
408,1705641232,10,122,10,20.53
339,1705641163,9,226,5,92.99
406,1705641230,1,158,13,56.57
391,1705641215,11,105,9,81.99
366,1705641190,12,167,9,88.11
387,1705641211,8,114,10,1.91
325,1705641149,5,141,13,99.39
245,1705641069,9,120,10,21.89
273,1705641097,11,289,2,40.19
237,1705641061,11,113,6,71.29
322,1705641146,9,105,3,81.99
223,1705641047,7,114,5,1.91
401,1705641225,6,172,5,53.87
344,1705641168,3,251,7,44.57
247,1705641071,2,246,1,67.99
270,1705641094,1,171,12,2.3
299,1705641123,12,244,5,88.19
241,1705641065,7,194,12,94.84
221,1705641045,13,294,8,14.84
272,1705641096,11,263,11,52.9
305,1705641129,3,144,3,75.84
412,1705641236,9,187,3,58.47
254,1705641078,6,222,1,52.18
225,1705641049,4,200,14,59.88
356,1705641180,7,208,12,48.64
380,1705641204,2,163,12,63.61
299,1705641123,12,180,8,98.82
313,1705641137,7,182,7,55.13
393,1705641217,15,135,7,90.44
379,1705641203,9,230,4,61.98
322,1705641146,9,194,14,94.84
239,1705641063,3,144,3,75.84
335,1705641159,6,146,12,40.14
351,1705641175,13,161,8,30.31
327,1705641151,13,196,5,68.38
223,1705641047,7,240,10,81.07
267,1705641091,6,211,15,40.94
333,1705641157,6,150,14,46.91
319,1705641143,12,178,11,10.54
401,1705641225,6,292,9,43.16
298,1705641122,12,178,13,10.54
278,1705641102,13,120,13,21.89
253,1705641077,3,186,9,14.72
383,1705641207,13,246,9,67.99
265,1705641089,10,162,14,68.26
360,1705641184,3,288,11,31.25
339,1705641163,9,134,11,32.75
303,1705641127,8,276,1,75.72
360,1705641184,3,149,2,77.47
326,1705641150,2,157,13,16.61
222,1705641046,3,148,9,37.01
290,1705641114,15,258,7,59.17
323,1705641147,3,145,2,15.03
265,1705641089,10,158,4,56.57
323,1705641147,3,184,10,60.33
365,1705641189,14,273,11,63.76
337,1705641161,6,223,12,92.83
322,1705641146,9,238,9,40.69
370,1705641194,3,195,12,68.87
222,1705641046,3,126,10,15.91
407,1705641231,15,115,3,18.96
281,1705641105,6,145,9,15.03
263,1705641087,3,175,7,19.55
235,1705641059,13,286,8,58.95
297,1705641121,4,295,13,24.29
377,1705641201,1,181,14,60.26
328,1705641152,3,237,3,27.79
413,1705641237,12,199,7,62.93
291,1705641115,2,279,10,18.04
359,1705641183,5,133,10,62.51
279,1705641103,5,271,5,47.14
388,1705641212,7,100,14,69.64
374,1705641198,12,199,12,62.93
320,1705641144,15,194,7,94.84
374,1705641198,12,198,12,24.14
247,1705641071,2,196,11,68.38
363,1705641187,15,138,7,39.73
260,1705641084,8,182,8,55.13
285,1705641109,1,126,8,15.91
382,1705641206,3,200,11,59.88
371,1705641195,9,160,5,11.17
305,1705641129,3,153,3,82.86
380,1705641204,2,235,11,14.38
225,1705641049,4,262,12,43.26
401,1705641225,6,201,14,63.33
276,1705641100,13,296,3,69.3
390,1705641214,3,267,5,63.67
284,1705641108,8,203,11,4.81
391,1705641215,11,219,4,97.2
340,1705641164,4,120,9,21.89
369,1705641193,7,199,6,62.93
346,1705641170,1,240,15,81.07
250,1705641074,15,213,7,99.12
226,1705641050,13,176,5,16.01
384,1705641208,12,270,11,17.63
397,1705641221,13,157,4,16.61
326,1705641150,2,199,5,62.93
395,1705641219,15,269,14,38.28
294,1705641118,13,198,7,24.14
279,1705641103,5,165,15,9.18
345,1705641169,10,109,10,9.3
243,1705641067,12,250,2,62.25
262,1705641086,3,217,9,35.44
344,1705641168,3,206,2,28.95
299,1705641123,12,249,1,99.14
325,1705641149,5,236,12,99.75
390,1705641214,3,100,14,69.64
360,1705641184,3,292,11,43.16
246,1705641070,7,233,2,18.99
277,1705641101,13,229,7,54.4
392,1705641216,10,180,9,98.82
230,1705641054,13,136,11,2.48
311,1705641135,11,271,10,47.14
406,1705641230,1,158,11,56.57
393,1705641217,15,295,14,24.29
408,1705641232,10,188,13,31.81
362,1705641186,10,134,13,32.75
340,1705641164,4,147,1,83.13
356,1705641180,7,171,9,2.3
345,1705641169,10,261,5,74.34
390,1705641214,3,232,6,91.34
380,1705641204,2,101,3,55.16
232,1705641056,12,219,3,97.2
223,1705641047,7,178,10,10.54
315,1705641139,13,202,13,74.98
278,1705641102,13,193,9,16.51
250,1705641074,15,222,6,52.18
403,1705641227,5,175,7,19.55
313,1705641137,7,251,15,44.57
369,1705641193,7,296,12,69.3
275,1705641099,7,234,8,55.11
229,1705641053,8,170,12,21.54
376,1705641200,3,131,13,48.12
254,1705641078,6,204,6,16.58
231,1705641055,7,223,6,92.83
298,1705641122,12,285,15,92.81
256,1705641080,12,283,14,35.18
244,1705641068,7,221,8,21.94
271,1705641095,15,245,12,69.18
349,1705641173,10,135,13,90.44
307,1705641131,12,151,10,53.14
377,1705641201,1,179,8,76.73
312,1705641136,13,242,15,94.06
293,1705641117,6,163,7,63.61
400,1705641224,1,172,5,53.87
303,1705641127,8,176,3,16.01
364,1705641188,14,231,9,22.48
232,1705641056,12,276,1,75.72
271,1705641095,15,269,7,38.28
390,1705641214,3,115,9,18.96
330,1705641154,7,297,12,60.9
300,1705641124,11,100,10,69.64
364,1705641188,14,105,15,81.99
297,1705641121,4,220,3,86.17
334,1705641158,6,127,6,53.22
367,1705641191,8,240,10,81.07
367,1705641191,8,206,13,28.95
241,1705641065,7,226,5,92.99
372,1705641196,14,215,8,39.8
303,1705641127,8,119,14,68.37
395,1705641219,15,276,2,75.72
369,1705641193,7,142,7,77.62
260,1705641084,8,133,10,62.51
309,1705641133,2,273,9,63.76
227,1705641051,1,157,4,16.61
308,1705641132,10,215,12,39.8
359,1705641183,5,128,9,45.02
404,1705641228,5,224,11,77.92
318,1705641142,10,258,13,59.17
408,1705641232,10,264,9,44.81
404,1705641228,5,116,11,12.08
265,1705641089,10,253,15,31.54
240,1705641064,5,224,3,77.92
337,1705641161,6,172,9,53.87
311,1705641135,11,155,7,87.86
261,1705641085,6,267,14,63.67
224,1705641048,2,267,1,63.67
281,1705641105,6,215,14,39.8
223,1705641047,7,114,12,1.91
383,1705641207,13,273,13,63.76
387,1705641211,8,249,8,99.14
336,1705641160,7,238,3,40.69
394,1705641218,6,231,9,22.48
369,1705641193,7,218,7,21.51
287,1705641111,1,205,5,52.16
295,1705641119,2,286,3,58.95
249,1705641073,11,231,11,22.48
270,1705641094,1,124,5,72.69
250,1705641074,15,265,7,76.64
353,1705641177,2,290,4,70.85
364,1705641188,14,111,15,16.6
336,1705641160,7,269,8,38.28
369,1705641193,7,258,1,59.17
344,1705641168,3,158,5,56.57
344,1705641168,3,103,2,94.95
336,1705641160,7,182,5,55.13
325,1705641149,5,263,1,52.9
234,1705641058,14,240,9,81.07
329,1705641153,13,106,5,49.96
357,1705641181,5,114,6,1.91
390,1705641214,3,207,10,43.09
405,1705641229,10,172,14,53.87
264,1705641088,15,209,12,32.73
318,1705641142,10,247,12,83.07
380,1705641204,2,266,5,62.93
325,1705641149,5,157,3,16.61
331,1705641155,15,130,13,92.68
321,1705641145,15,177,14,26.79
408,1705641232,10,130,8,92.68
305,1705641129,3,295,13,24.29
398,1705641222,8,150,7,46.91
358,1705641182,14,206,2,28.95
321,1705641145,15,127,13,53.22
361,1705641185,12,171,13,2.3
358,1705641182,14,273,9,63.76
410,1705641234,14,203,11,4.81
251,1705641075,5,111,11,16.6
304,1705641128,1,187,9,58.47
323,1705641147,3,203,11,4.81
294,1705641118,13,215,12,39.8
273,1705641097,11,290,7,70.85
400,1705641224,1,174,14,86.49
262,1705641086,3,292,1,43.16
414,1705641238,11,263,9,52.9
274,1705641098,11,142,5,77.62
388,1705641212,7,147,12,83.13
332,1705641156,14,107,8,94.96
287,1705641111,1,109,10,9.3
272,1705641096,11,178,4,10.54
261,1705641085,6,198,7,24.14
322,1705641146,9,192,2,57.81
251,1705641075,5,298,9,20.58
363,1705641187,15,246,8,67.99
349,1705641173,10,275,8,68.2
329,1705641153,13,237,15,27.79
363,1705641187,15,243,3,27.51
295,1705641119,2,200,2,59.88
292,1705641116,7,156,5,24.27
333,1705641157,6,178,4,10.54
314,1705641138,8,297,2,60.9
232,1705641056,12,251,1,44.57
373,1705641197,8,178,8,10.54
305,1705641129,3,112,9,27.9
308,1705641132,10,249,5,99.14
414,1705641238,11,152,12,2.47
319,1705641143,12,240,9,81.07
269,1705641093,15,225,6,30.48
317,1705641141,11,181,14,60.26
412,1705641236,9,298,5,20.58
254,1705641078,6,269,13,38.28
351,1705641175,13,100,14,69.64
250,1705641074,15,121,13,92.92
369,1705641193,7,201,12,63.33
355,1705641179,9,137,14,29.89
266,1705641090,8,139,15,47.03
247,1705641071,2,108,11,11.5
286,1705641110,14,189,15,24.4
321,1705641145,15,132,4,36.48
262,1705641086,3,130,7,92.68
372,1705641196,14,283,4,35.18
355,1705641179,9,266,1,62.93
273,1705641097,11,208,13,48.64
390,1705641214,3,158,4,56.57
226,1705641050,13,178,1,10.54
357,1705641181,5,190,13,58.29
224,1705641048,2,209,2,32.73
326,1705641150,2,233,12,18.99
382,1705641206,3,128,13,45.02
269,1705641093,15,273,1,63.76
343,1705641167,7,238,15,40.69
307,1705641131,12,134,7,32.75
279,1705641103,5,247,8,83.07
297,1705641121,4,255,9,59.6
334,1705641158,6,283,7,35.18
268,1705641092,12,171,14,2.3
387,1705641211,8,184,10,60.33
227,1705641051,1,271,6,47.14
398,1705641222,8,115,9,18.96
225,1705641049,4,209,3,32.73
333,1705641157,6,265,7,76.64
249,1705641073,11,176,13,16.01
288,1705641112,9,180,9,98.82
352,1705641176,15,190,15,58.29
405,1705641229,10,197,14,99.46
376,1705641200,3,271,7,47.14
365,1705641189,14,297,2,60.9
289,1705641113,11,173,3,23.96
350,1705641174,12,202,8,74.98
296,1705641120,1,277,14,79.33
278,1705641102,13,163,3,63.61
299,1705641123,12,276,10,75.72
408,1705641232,10,189,15,24.4
397,1705641221,13,294,13,14.84
254,1705641078,6,217,4,35.44
367,1705641191,8,261,4,74.34
384,1705641208,12,183,8,62.98
404,1705641228,5,155,4,87.86
225,1705641049,4,122,4,20.53
295,1705641119,2,251,11,44.57
341,1705641165,7,113,11,71.29
320,1705641144,15,282,15,93.91
334,1705641158,6,207,5,43.09
242,1705641066,8,252,1,11.98
403,1705641227,5,253,9,31.54
286,1705641110,14,265,2,76.64
282,1705641106,14,288,11,31.25
299,1705641123,12,276,8,75.72
284,1705641108,8,216,1,17.93
290,1705641114,15,172,15,53.87
319,1705641143,12,220,5,86.17
247,1705641071,2,282,15,93.91
336,1705641160,7,228,2,6.13
320,1705641144,15,209,4,32.73
300,1705641124,11,298,5,20.58
317,1705641141,11,256,15,5.49
317,1705641141,11,196,2,68.38
343,1705641167,7,245,11,69.18
328,1705641152,3,114,6,1.91
312,1705641136,13,181,11,60.26
295,1705641119,2,131,1,48.12
393,1705641217,15,189,14,24.4
221,1705641045,13,223,9,92.83
260,1705641084,8,194,15,94.84
346,1705641170,1,173,7,23.96
347,1705641171,12,133,7,62.51
223,1705641047,7,197,5,99.46
311,1705641135,11,283,13,35.18
235,1705641059,13,123,3,66.49
332,1705641156,14,139,6,47.03
267,1705641091,6,173,5,23.96
298,1705641122,12,267,14,63.67
324,1705641148,2,230,9,61.98
249,1705641073,11,267,10,63.67
254,1705641078,6,199,6,62.93
287,1705641111,1,260,8,32.64
385,1705641209,4,288,7,31.25
240,1705641064,5,118,9,75.8
352,1705641176,15,253,9,31.54
359,1705641183,5,243,5,27.51
382,1705641206,3,247,5,83.07
281,1705641105,6,238,3,40.69
385,1705641209,4,119,10,68.37
289,1705641113,11,277,2,79.33
231,1705641055,7,254,15,9.94
264,1705641088,15,139,2,47.03
237,1705641061,11,151,1,53.14
344,1705641168,3,286,5,58.95
363,1705641187,15,293,7,21.49
323,1705641147,3,174,8,86.49
412,1705641236,9,257,6,22.5
389,1705641213,15,259,1,45.45
405,1705641229,10,236,9,99.75
335,1705641159,6,289,6,40.19
245,1705641069,9,297,5,60.9
347,1705641171,12,181,5,60.26
293,1705641117,6,283,3,35.18
295,1705641119,2,299,6,74.39
231,1705641055,7,296,8,69.3
376,1705641200,3,145,6,15.03
300,1705641124,11,141,12,99.39
381,1705641205,6,239,15,61.14
273,1705641097,11,215,15,39.8
286,1705641110,14,280,3,50.18
404,1705641228,5,253,14,31.54
225,1705641049,4,239,4,61.14
300,1705641124,11,253,5,31.54
384,1705641208,12,163,5,63.61
334,1705641158,6,281,7,22.01
372,1705641196,14,156,12,24.27
294,1705641118,13,108,9,11.5
329,1705641153,13,298,12,20.58
271,1705641095,15,130,6,92.68
310,1705641134,4,293,11,21.49
342,1705641166,15,175,5,19.55
379,1705641203,9,211,3,40.94
389,1705641213,15,112,4,27.9
267,1705641091,6,292,3,43.16
402,1705641226,10,119,5,68.37
320,1705641144,15,172,7,53.87
256,1705641080,12,157,15,16.61
266,1705641090,8,261,9,74.34
410,1705641234,14,269,13,38.28
408,1705641232,10,191,13,90.22
227,1705641051,1,187,7,58.47
298,1705641122,12,158,10,56.57
295,1705641119,2,258,15,59.17
397,1705641221,13,155,2,87.86
336,1705641160,7,168,13,50.13
340,1705641164,4,201,4,63.33
228,1705641052,14,169,8,10.11
386,1705641210,10,223,9,92.83
368,1705641192,1,106,3,49.96
342,1705641166,15,160,14,11.17
264,1705641088,15,259,9,45.45
394,1705641218,6,156,4,24.27
309,1705641133,2,199,2,62.93
386,1705641210,10,193,12,16.51
363,1705641187,15,197,3,99.46
234,1705641058,14,250,13,62.25
369,1705641193,7,137,1,29.89
342,1705641166,15,145,15,15.03
330,1705641154,7,205,2,52.16
234,1705641058,14,165,8,9.18
254,1705641078,6,131,3,48.12
297,1705641121,4,299,11,74.39
299,1705641123,12,271,6,47.14
313,1705641137,7,205,8,52.16
279,1705641103,5,277,14,79.33
386,1705641210,10,231,3,22.48
290,1705641114,15,216,6,17.93
253,1705641077,3,282,12,93.91
236,1705641060,7,207,10,43.09
353,1705641177,2,262,9,43.26
264,1705641088,15,252,7,11.98
345,1705641169,10,182,9,55.13
293,1705641117,6,278,13,60.57
374,1705641198,12,274,5,43.45
365,1705641189,14,139,13,47.03
256,1705641080,12,124,7,72.69
313,1705641137,7,104,13,29.3
275,1705641099,7,172,2,53.87
311,1705641135,11,144,14,75.84
289,1705641113,11,263,2,52.9
345,1705641169,10,282,2,93.91
395,1705641219,15,113,7,71.29
306,1705641130,3,136,2,2.48
303,1705641127,8,137,14,29.89
255,1705641079,5,106,14,49.96
390,1705641214,3,189,10,24.4
367,1705641191,8,240,2,81.07
338,1705641162,9,122,13,20.53
262,1705641086,3,154,10,99.99
337,1705641161,6,220,9,86.17
274,1705641098,11,145,11,15.03
314,1705641138,8,281,8,22.01
295,1705641119,2,284,3,78.13
313,1705641137,7,263,13,52.9
389,1705641213,15,138,9,39.73
258,1705641082,2,273,9,63.76
312,1705641136,13,193,1,16.51
413,1705641237,12,213,7,99.12
248,1705641072,5,239,5,61.14
413,1705641237,12,213,11,99.12
292,1705641116,7,177,7,26.79
224,1705641048,2,105,4,81.99
227,1705641051,1,221,11,21.94
348,1705641172,13,235,11,14.38
324,1705641148,2,139,1,47.03
329,1705641153,13,256,2,5.49
236,1705641060,7,149,2,77.47
253,1705641077,3,232,9,91.34
375,1705641199,5,176,11,16.01
405,1705641229,10,297,2,60.9
234,1705641058,14,262,7,43.26
402,1705641226,10,148,6,37.01
270,1705641094,1,246,8,67.99
331,1705641155,15,116,9,12.08
371,1705641195,9,282,2,93.91
293,1705641117,6,283,2,35.18
376,1705641200,3,208,5,48.64
397,1705641221,13,120,12,21.89
354,1705641178,5,234,12,55.11
298,1705641122,12,179,5,76.73
368,1705641192,1,239,8,61.14
275,1705641099,7,264,7,44.81
235,1705641059,13,189,8,24.4
311,1705641135,11,134,2,32.75
277,1705641101,13,157,12,16.61
367,1705641191,8,138,6,39.73
389,1705641213,15,146,6,40.14
390,1705641214,3,277,11,79.33
382,1705641206,3,277,13,79.33
254,1705641078,6,283,11,35.18
225,1705641049,4,277,10,79.33
393,1705641217,15,189,8,24.4
253,1705641077,3,155,13,87.86
259,1705641083,15,190,6,58.29
260,1705641084,8,250,9,62.25
251,1705641075,5,238,7,40.69
221,1705641045,13,107,13,94.96
246,1705641070,7,299,14,74.39
363,1705641187,15,258,8,59.17
303,1705641127,8,202,13,74.98
222,1705641046,3,117,12,71.49
246,1705641070,7,152,4,2.47
397,1705641221,13,236,7,99.75
276,1705641100,13,159,3,57.29
316,1705641140,7,219,15,97.2
316,1705641140,7,288,5,31.25
307,1705641131,12,157,13,16.61
363,1705641187,15,253,11,31.54
229,1705641053,8,287,12,63.56
248,1705641072,5,198,8,24.14
315,1705641139,13,108,15,11.5
405,1705641229,10,121,6,92.92
392,1705641216,10,131,13,48.12
382,1705641206,3,123,10,66.49
307,1705641131,12,266,1,62.93
389,1705641213,15,211,8,40.94
288,1705641112,9,274,4,43.45
358,1705641182,14,256,2,5.49
346,1705641170,1,224,4,77.92
373,1705641197,8,192,7,57.81
278,1705641102,13,219,8,97.2
397,1705641221,13,127,12,53.22
409,1705641233,14,242,8,94.06
314,1705641138,8,136,6,2.48
252,1705641076,2,296,14,69.3
348,1705641172,13,297,2,60.9
260,1705641084,8,139,7,47.03
399,1705641223,9,216,6,17.93
255,1705641079,5,267,3,63.67
332,1705641156,14,264,1,44.81
